C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_20_615.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_20_615.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_20_615.jpg, 0, 0.5654802, 0, 1.430921
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_20_719.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_20_719.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_20_719.jpg, 0, 0.4444078, 0, 2.078945
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_20_822.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_20_822.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_20_822.jpg, -0.3642861, 0.0801217, 0, 2.391953
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_20_923.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_20_923.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_20_923.jpg, -0.2240211, 0, 0, 2.383152
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_21_025.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_21_025.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_21_025.jpg, 0, 0, 0, 2.358541
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_21_124.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_21_124.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_21_124.jpg, 0, 0, 0, 2.334834
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_21_228.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_21_228.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_21_228.jpg, 0, 0, 0, 2.311413
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_21_328.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_21_328.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_21_328.jpg, -0.2902539, 0, 0, 2.281396
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_21_433.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_21_433.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_21_433.jpg, -0.5863686, 0, 0, 2.240528
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_21_536.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_21_536.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_21_536.jpg, -0.8981071, 0, 0, 2.185431
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_21_636.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_21_636.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_21_636.jpg, -0.6307955, 0, 0, 2.16801
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_21_740.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_21_740.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_21_740.jpg, -0.3106329, 0, 0, 2.154521
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_21_843.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_21_843.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_21_843.jpg, 0, 0.2153139, 0, 2.23522
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_21_950.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_21_950.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_21_950.jpg, 0, 0.5149143, 0, 2.687982
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_22_051.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_22_051.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_22_051.jpg, 0, 0.8163602, 0, 3.497515
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_22_154.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_22_154.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_22_154.jpg, 0, 1, 0, 4.616074
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_22_258.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_22_258.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_22_258.jpg, 0, 1, 0, 5.775795
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_22_363.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_22_363.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_22_363.jpg, 0, 1, 0, 7.152727
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_22_463.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_22_463.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_22_463.jpg, 0, 0.6979877, 0, 8.082062
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_22_564.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_22_564.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_22_564.jpg, -0.2909262, 0.4070615, 0, 8.62329
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_22_667.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_22_667.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_22_667.jpg, -0.3099606, 0.09794268, 0, 8.787694
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_22_769.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_22_769.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_22_769.jpg, -0.01623421, 0, 0, 8.714924
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_22_874.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_22_874.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_22_874.jpg, -0.0176712, 0, 0, 8.623165
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_22_975.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_22_975.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_22_975.jpg, -0.3196839, 0, 0, 8.512527
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_23_078.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_23_078.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_23_078.jpg, -0.06585868, 0, 0, 8.423765
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_23_181.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_23_181.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_23_181.jpg, -0.2303469, 0, 0, 8.310788
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_23_284.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_23_284.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_23_284.jpg, -0.1881402, 0, 0, 8.2278
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_23_385.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_23_385.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_23_385.jpg, -0.145068, 0, 0, 8.135284
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_23_487.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_23_487.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_23_487.jpg, 0, 0, 0, 8.048745
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_23_588.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_23_588.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_23_588.jpg, -0.1860582, 0, 0, 7.961622
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_23_690.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_23_690.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_23_690.jpg, -0.247224, 0, 0, 7.85372
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_23_791.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_23_791.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_23_791.jpg, -0.2711124, 0, 0, 7.773227
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_23_906.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_23_906.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_23_906.jpg, -0.6392211, 0, 0, 7.609254
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_24_007.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_24_007.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_24_007.jpg, -0.4462392, 0, 0, 7.51582
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_24_111.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_24_111.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_24_111.jpg, -0.7137004, 0, 0, 7.411734
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_24_214.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_24_214.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_24_214.jpg, -1, 0, 0, 7.225595
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_24_315.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_24_315.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_24_315.jpg, -0.7939273, 0, 0, 7.132469
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_24_421.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_24_421.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_24_421.jpg, -0.4358361, 0, 0, 7.081112
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_24_523.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_24_523.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_24_523.jpg, -0.1324881, 0.1752504, 0, 7.089824
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_24_623.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_24_623.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_24_623.jpg, 0, 0.4785594, 0, 7.425918
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_24_724.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_24_724.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_24_724.jpg, 0, 0.7686469, 0, 8.121934
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_24_827.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_24_827.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_24_827.jpg, 0, 1, 0, 9.153015
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_24_930.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_24_930.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_24_930.jpg, 0, 1, 0, 10.26872
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_25_034.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_25_034.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_25_034.jpg, 0, 0.8136381, 0, 11.30097
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_25_137.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_25_137.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_25_137.jpg, -0.07672709, 0.5203464, 0, 11.93789
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_25_242.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_25_242.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_25_242.jpg, -0.303048, 0.1589961, 0, 12.09765
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_25_346.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_25_346.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_25_346.jpg, -0.007441812, 0, 0, 12.09385
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_25_446.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_25_446.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_25_446.jpg, 0, 0, 0, 11.94968
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_25_547.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_25_547.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_25_547.jpg, 0, 0, 0, 11.73327
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_25_649.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_25_649.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_25_649.jpg, 0, 0.08891039, 0, 11.86713
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_25_753.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_25_753.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_25_753.jpg, 0, 0.3876048, 0, 11.82547
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_25_855.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_25_855.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_25_855.jpg, 0, 0.6967353, 0, 12.61219
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_25_958.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_25_958.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_25_958.jpg, 0, 0.4746363, 0, 12.87917
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_26_058.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_26_058.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_26_058.jpg, -0.2438631, 0.1814217, 0, 13.39853
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_26_159.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_26_159.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_26_159.jpg, -0.2564718, 0, 0, 13.05315
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_26_262.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_26_262.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_26_262.jpg, 0, 0, 0, 12.94446
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_26_363.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_26_363.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_26_363.jpg, 0, 0, 0, 13.0151
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_26_464.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_26_464.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_26_464.jpg, 0, 0, 0, 12.62944
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_26_564.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_26_564.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_26_564.jpg, -0.3008793, 0, 0, 12.70965
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_26_666.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_26_666.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_26_666.jpg, -0.2856576, 0, 0, 12.30639
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_26_766.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_26_766.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_26_766.jpg, 0, 0, 0, 12.41951
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_26_868.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_26_868.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_26_868.jpg, 0, 0, 0, 12.06018
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_26_971.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_26_971.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_26_971.jpg, 0, 0, 0, 12.02094
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_27_072.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_27_072.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_27_072.jpg, 0, 0.0268362, 0, 11.76252
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_27_177.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_27_177.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_27_177.jpg, 0, 0.3251778, 0, 12.0273
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_27_279.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_27_279.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_27_279.jpg, 0, 0.6173506, 0, 12.40464
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_27_384.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_27_384.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_27_384.jpg, -0.1240518, 0.3570294, 0, 12.98165
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_27_487.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_27_487.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_27_487.jpg, -0.4177893, 0.06329199, 0, 13.288
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_27_586.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_27_586.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_27_586.jpg, -0.1498971, 0, 0, 12.92933
C:\Users\devik\Desktop\Udemy\IMG\center_2019_12_29_16_57_27_689.jpg, C:\Users\devik\Desktop\Udemy\IMG\left_2019_12_29_16_57_27_689.jpg, C:\Users\devik\Desktop\Udemy\IMG\right_2019_12_29_16_57_27_689.jpg, 0, 0, 0, 12.91528
